workerId,ITEM_ID,ITEM_FUNCTION,ITEM_SUBGROUP,TYPE,OBJform,P,comment,ANSWER,ANSWER_POSITION,OPTION_0_ITEM,OPTION_1_ITEM,OPTION_0_KEY_CONDITION,OPTION_1_KEY_CONDITION,date_time_begin,date_time_end,rt,trial_index
458,f24,attention,pseudo_windef,,,,V_position,accept,below,"Kannst du mir sagen, was Max zum Tatzeitpunkt gemacht hat? Ich hoffe, er hat ein gutes Alibi.","Kannst du mir sagen, was Max zum Tatzeitpunkt gemacht hat? Ich hoffe, er ein gutes Alibi hat.",accept,*,17:04:29,17:04:34,5188,12
458,f47,filler,unrelated,,,,V_position,accept,below,"Ich habe mitbekommen, dass der Problemschüler die Lehrer erstaunt hat. Ich hoffe, dass er doch noch versetzt wird.","Ich habe mitbekommen, dass der Problemschüler erstaunt die Lehrer hat. Ich hoffe, dass er doch noch versetzt wird.",accept,*,17:04:43,17:04:48,4653,14
458,f48,attention,unrelated,,,,V_position,accept,below,"Ich habe mitbekommen, dass der Clown die Zirkusbesucher gelangweilt hat. Ich hoffe, dass sie den Abend trotzdem genossen haben.","Ich habe mitbekommen, dass der Clown die Zirkusbesucher gelangweilt hat. Ich hoffe, dass sie den Abend genossen trotzdem haben.",accept,*,17:04:56,17:05:06,9418,16
458,f23,filler,pseudo_windef,,,,ADV_position,accept,below,"Weißt du vielleicht, wen Tim heute morgen verhaftet hat? Ich hoffe, es war kein Unschuldiger.","Weißt du vielleicht, wen Tim verhaftet hat heute morgen? Ich hoffe, es war kein Unschuldiger.",accept,?,17:05:14,17:05:20,6324,18
458,f31,attention,unrelated,,,,SUBJ_position,accept,below,"Isa hat versprochen, dass sie sich während der Diät täglich wiegt. Ich hoffe, dass sie ihr Wunschgewicht erreicht.","Isa hat versprochen, dass sie sich während der Diät täglich wiegt. Ich hoffe, dass ihr Wunschgewicht sie erreicht.",accept,*,17:05:30,17:05:44,13843,20
458,f28,filler,unrelated,,,,REFL_position,accept,above,"Eva hat erzählt, dass sie sich in der Mittagspause ganz plötzlich übergeben musste. Warum, weiß sie aber auch nicht.","Eva hat erzählt, dass sie in der Mittagspause ganz plötzlich übergeben musste sich. Warum, weiß sie aber auch nicht.",accept,*,17:05:50,17:05:55,5271,22
458,f22,filler,pseudo_windef,,,,ADV_position,accept,below,"Weißt du vielleicht, wen Lea gerade angerufen hat? Ich hoffe, dass es keine teure Hotline war.","Weißt du vielleicht, wen Lea angerufen hat gerade? Ich hoffe, dass es keine teure Hotline war.",accept,?,17:06:05,17:06:11,5563,24
458,f05,control,related,,,,order_SUBJ_OBJfix,accept,below,"Ich habe gehört, dass der Politiker was unter Verschluss gehalten hat. Was es war, weiß ich aber nicht.","Ich habe gehört, dass was der Politiker unter Verschluss gehalten hat. Was es war, weiß ich aber nicht.",accept,*,17:06:11,17:06:18,7097,25
458,f38,filler,unrelated,,,,PO_position,accept,above,"Ich habe mitbekommen, dass Kai sich bei der Stadt beworben hat. Ob er gute Chancen hat, weiß ich aber nicht.","Ich habe mitbekommen, dass Kai bei der Stadt sich beworben hat. Ob er gute Chancen hat, weiß ich aber nicht.",accept,?,17:06:27,17:06:33,6209,27
458,f02,control,related,,,,order_SUBJ_OBJfix,accept,below,"Pia hat erzählt, dass der Abteilungsleiter was in Aussicht gestellt hat. Was es war, weiß ich aber nicht.","Pia hat erzählt, dass was der Abteilungsleiter in Aussicht gestellt hat. Was es war, weiß ich aber nicht.",accept,*,17:06:33,17:06:43,9936,28
458,f43,filler,unrelated,,,,ADV_position,accept,above,"Tim hat erzählt, dass ihn eine Meldung zutiefst schockiert hat. Welche genau, weiß ich aber nicht.","Tim hat erzählt, dass ihn zutiefst eine Meldung schockiert hat. Welche genau, weiß ich aber nicht.",accept,?,17:06:52,17:06:59,7240,30
458,f09,control,unrelated,,,,order_SUBJ_OBJ,accept,below,"Lea hat erzählt, dass sie die Speisen genossen hat. Ob das stimmt, weiß ich aber nicht.","Lea hat erzählt, dass die Speisen sie genossen hat. Ob das stimmt, weiß ich aber nicht.",accept,*,17:06:59,17:07:04,4596,31
458,f45,attention,unrelated,,,,SUBJ_position,accept,above,"Kai hat erzählt, dass der neue Mitarbeiter ihn anwidert. Wie lange er das noch aushält, weiß ich aber nicht.","Kai hat erzählt, dass der neue Mitarbeiter ihn anwidert. Wie lange das noch aushält er, weiß ich aber nicht.",accept,*,17:07:09,17:07:18,9053,33
458,f06,control,related,,,,order_SUBJ_OBJfix,accept,below,"Ich habe gehört, dass der Trödler was an den Mann gebracht hat. Was es war, weiß ich aber nicht.","Ich habe gehört, dass was der Trödler an den Mann gebracht hat. Was es war, weiß ich aber nicht.",accept,*,17:07:18,17:07:23,5371,34
458,f12,control,unrelated,,,,order_SUBJ_OBJ,accept,below,"Kim hat erzählt, dass sie ihren Chef verehrt. Ob das auf Gegenseitigkeit beruht, weiß ich aber nicht.","Kim hat erzählt, dass ihren Chef sie verehrt. Ob das auf Gegenseitigkeit beruht, weiß ich aber nicht.",accept,*,17:07:38,17:07:42,3898,36
458,f39,attention,unrelated,,,,V_position,accept,below,"Lea hat versprochen, dass sie sich bis morgen über die Finanzierungsmöglichkeiten informiert. Ich hoffe, dass wir einen Kredit bekommen.","Lea hat versprochen, dass sie sich bis morgen über die Finanzierungsmöglichkeiten informiert. Ich hoffe, dass wir bekommen einen Kredit.",accept,*,17:07:42,17:07:49,6823,37
458,f08,control,related,,,,order_SUBJ_OBJfix,accept,above,"Ich habe gehört, dass der Vorsitzende was zum Abschluss gebracht hat. Was es war, weiß ich aber nicht.","Ich habe gehört, dass was der Vorsitzende zum Abschluss gebracht hat. Was es war, weiß ich aber nicht.",accept,*,17:07:49,17:07:54,5374,38
458,f32,attention,unrelated,,,,SUBJ_position,accept,above,"Max hat versprochen, dass er sich von nun an in der Schule benimmt. Ich hoffe, dass er seine Unruhe in den Griff bekommt.","Max hat versprochen, dass er sich von nun an in der Schule benimmt. Ich hoffe, dass seine Unruhe in den Griff er bekommt.",accept,*,17:08:01,17:08:11,10034,40
458,f15,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Pia hat erzählt, dass sie Zugverspätungen hasst. Ob sie oft betroffen ist, weiß ich aber nicht.","Pia hat erzählt, dass Zugverspätungen sie hasst. Ob sie oft betroffen ist, weiß ich aber nicht.",accept,*,17:08:23,17:08:28,5040,42
458,f35,attention,pseudo_COM,,,,NEG_position,*,below,"Ben hat erzählt, dass er sich auf heftige Weise mit Pia angelegt hat. Warum genau, weiß ich aber nicht.","Ben hat erzählt, dass er sich auf heftige Weise mit Pia angelegt hat. Warum genau, weiß ich nicht aber.",accept,*,17:08:28,17:08:55,27081,43
458,f14,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Max hat erzählt, dass er Schwarzweißfilme liebt. Was er daran findet, weiß ich aber nicht.","Max hat erzählt, dass Schwarzweißfilme er liebt. Was er daran findet, weiß ich aber nicht.",accept,*,17:08:55,17:09:02,6885,44
458,f17,attention,pseudo_windef,,,,NEG_position,accept,above,"Kannst du mir sagen, wen Uwe gefeuert hat? Ich hoffe, es war nicht Ben.","Kannst du mir sagen, wen Uwe gefeuert hat? Ich hoffe, es nicht war Ben.",accept,*,17:09:08,17:09:15,6372,46
458,f03,control,related,,,,order_SUBJ_OBJfix,accept,below,"Max hat erzählt, dass der Richter was zur Kenntnis genommen hat. Was es war, weiß ich aber nicht.","Max hat erzählt, dass was der Richter zur Kenntnis genommen hat. Was es war, weiß ich aber nicht.",accept,*,17:09:15,17:09:20,5531,47
458,f16,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Uwe hat erzählt, dass er die Vorkommnisse verurteilt. Was genau vorgefallen ist, weiß ich aber nicht.","Uwe hat erzählt, dass die Vorkommnisse er verurteilt. Was genau vorgefallen ist, weiß ich aber nicht.",accept,*,17:09:29,17:09:34,4504,49
458,f20,filler,pseudo_windef,,,,PO_position,accept,below,"Kannst du mir sagen, wen Kim mit dem Fall beauftragt hat? Ich hoffe, es ist jemand mit Erfahrung.","Kannst du mir sagen, wen Kim beauftragt hat mit dem Fall? Ich hoffe, es ist jemand mit Erfahrung.",accept,?,17:09:34,17:09:38,4032,50
458,f13,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Isa hat erzählt, dass sie die Vorbehalte missbilligt. Was genau vorgefallen ist, weiß ich aber nicht.","Isa hat erzählt, dass die Vorbehalte sie missbilligt. Was genau vorgefallen ist, weiß ich aber nicht.",accept,*,17:09:38,17:09:43,4679,51
458,f04,control,related,,,,order_SUBJ_OBJfix,accept,above,"Lea hat erzählt, dass der Student was zum Verkauf angeboten hat. Was es war, weiß ich aber nicht.","Lea hat erzählt, dass was der Student zum Verkauf angeboten hat. Was es war, weiß ich aber nicht.",accept,*,17:09:49,17:09:53,4848,53
458,f41,filler,unrelated,,,,PO_position,accept,above,"Tim hat erzählt, dass er Uwe mit seiner unkonventionellen Art beeindruckt hat. Was genau passiert ist, weiß ich aber nicht.","Tim hat erzählt, dass er mit seiner unkonventionellen Art Uwe beeindruckt hat. Was genau passiert ist, weiß ich aber nicht.",accept,?,17:09:53,17:09:59,5304,54
458,f29,filler,unrelated,,,,ADV_position,accept,above,"Ich habe mitbekommen, dass sich der Sprecher bei der Probe häufig geräuspert hat. Warum genau, weiß ich aber nicht.","Ich habe mitbekommen, dass sich bei der Probe der Sprecher häufig geräuspert hat. Warum genau, weiß ich aber nicht.",accept,?,17:10:05,17:10:10,4761,56
458,f11,control,unrelated,,,,order_SUBJ_OBJ,accept,below,"Ben hat erzählt, dass er seine Nachbarn beneidet. Warum genau, weiß ich aber nicht.","Ben hat erzählt, dass seine Nachbarn er beneidet. Warum genau, weiß ich aber nicht.",accept,*,17:10:14,17:10:18,3870,58
458,f40,attention,unrelated,,,,SUBJ_position,accept,above,"Ich habe gehört, dass Tim sich in einen Mann verliebt hat. Wie er das seiner Frau beibringen will, weiß ich aber nicht.","Ich habe gehört, dass Tim sich in einen Mann verliebt hat. Wie das er seiner Frau beibringen will, weiß ich aber nicht.",accept,*,17:10:18,17:10:26,8684,59
458,f19,attention,pseudo_windef,,,,V_position,accept,above,"Weißt du vielleicht, was Isa bestellt hat? Ich hoffe, es war nichts Teures.","Weißt du vielleicht, was Isa bestellt hat? Ich hoffe, es nichts Teures war.",accept,*,17:10:30,17:10:34,3981,61
458,f07,control,related,,,,order_SUBJ_OBJfix,accept,above,"Isa hat erzählt, dass der Ermittler was auf den Kopf gestellt hat. Was es war, weiß ich aber nicht.","Isa hat erzählt, dass was der Ermittler auf den Kopf gestellt hat. Was es war, weiß ich aber nicht.",accept,*,17:10:49,17:10:53,4428,63
458,f30,filler,unrelated,,,,ADV_position,accept,below,"Eva hat versprochen, dass sie sich vor dem Sport immer bei geöffnetem Fenster dehnt. Ich hoffe, sie hält sich auch daran.","Eva hat versprochen, dass sie sich immer bei geöffnetem Fenster dehnt vor dem Sport. Ich hoffe, sie hält sich auch daran.",accept,?,17:10:53,17:10:58,5173,64
458,f10,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Uwe hat erzählt, dass er Schlagerlieder verabscheut. Seit wann das so ist, weiß ich aber nicht.","Uwe hat erzählt, dass Schlagerlieder er verabscheut. Seit wann das so ist, weiß ich aber nicht.",accept,*,17:10:58,17:11:04,5641,65
458,f46,filler,unrelated,,,,SUBJ_position,accept,below,"Ich habe mitbekommen, dass der Beschluss die Bürger aufgewühlt hat. Ich hoffe, dass sich die Gemüter schnell wieder beruhigen.","Ich habe mitbekommen, dass die Bürger der Beschluss aufgewühlt hat. Ich hoffe, dass sich die Gemüter schnell wieder beruhigen.",accept,?,17:11:13,17:11:17,4343,67
458,f01,control,related,,,,order_SUBJ_OBJfix,accept,below,"Ich habe gehört, dass der Geschäftsmann was in Anspruch genommen hat. Was es war, weiß ich aber nicht.","Ich habe gehört, dass was der Geschäftsmann in Anspruch genommen hat. Was es war, weiß ich aber nicht.",accept,*,17:11:23,17:11:29,5430,69
458,f37,filler,pseudo_COM,,,,REFL_position,accept,above,"Ich habe mitbekommen, dass Tim sich bei angelehnter Tür mit einem Kommilitonen ausgetauscht hat. Worüber genau, weiß ich aber nicht.","Ich habe mitbekommen, dass Tim bei angelehnter Tür mit einem Kommilitonen ausgetauscht sich hat. Worüber genau, weiß ich aber nicht.",accept,*,17:11:29,17:11:40,10962,70
458,f33,filler,unrelated,,,,REFL_position,?,below,"Ich habe gehört, dass Uwe sich für einen Ausbildungsberuf entschieden hat. Für welchen genau, weiß ich aber nicht.","Ich habe gehört, dass sich Uwe für einen Ausbildungsberuf entschieden hat. Für welchen genau, weiß ich aber nicht.",accept,?,17:11:40,17:11:54,13691,71
457,f18,calibration,pseudo_windef,,,,SUBJ_position,accept,below,"Weißt du vielleicht, was Tim gerade eben aus dem Fenster geschmissen hat? Ich hoffe, es war kein Blumentopf.","Weißt du vielleicht, was gerade eben aus dem Fenster geschmissen Tim hat? Ich hoffe, es war kein Blumentopf.",accept,*,16:59:05,16:59:13,8128,0
457,f34,calibration,unrelated,,,,PO_position,accept,below,"Ich habe gehört, dass Lea sich bei Max gemeldet hat. Warum genau, weiß ich aber nicht.","Ich habe gehört, dass Lea bei Max sich gemeldet hat. Warum genau, weiß ich aber nicht.",accept,?,16:59:13,16:59:21,8662,1
457,f26,calibration,unrelated,,,,REFL_position,accept,below,"Jan hat versprochen, dass er sich beeilt. Ich hoffe, er schafft es rechtzeitig.","Jan hat versprochen, dass sich er beeilt. Ich hoffe, er schafft es rechtzeitig.",accept,*,16:59:21,16:59:28,6210,2
457,f36,calibration,unrelated,,,,REFL_position,?,above,"Ich habe gehört, dass Pia sich für ihre Verhaltensweise geschämt hat. Was genau vorgefallen ist, weiß ich aber nicht.","Ich habe gehört, dass sich Pia für ihre Verhaltensweise geschämt hat. Was genau vorgefallen ist, weiß ich aber nicht.",accept,?,16:59:28,17:00:07,39748,3
457,f25,calibration,unrelated,,,,ADV_position,accept,below,"Kim hat erzählt, dass sie sich gerade unglaublich zusammenreißen musste. Warum genau, weiß ich aber nicht.","Kim hat erzählt, dass sie sich unglaublich gerade zusammenreißen musste. Warum genau, weiß ich aber nicht.",accept,?,17:00:07,17:00:21,13707,4
457,f44,calibration,unrelated,,,,PO_position,accept,above,"Ben hat erzählt, dass sein Sohn einigen Nachbarn auf die Nerven gegangen ist. Ob ihn das stört, weiß ich aber nicht.","Ben hat erzählt, dass sein Sohn auf die Nerven einigen Nachbarn gegangen ist. Ob ihn das stört, weiß ich aber nicht.",accept,*,17:00:21,17:00:44,23041,5
457,f30,filler,unrelated,,,,ADV_position,accept,above,"Eva hat versprochen, dass sie sich vor dem Sport immer bei geöffnetem Fenster dehnt. Ich hoffe, sie hält sich auch daran.","Eva hat versprochen, dass sie sich immer bei geöffnetem Fenster dehnt vor dem Sport. Ich hoffe, sie hält sich auch daran.",accept,?,17:00:44,17:01:01,17120,6
457,f19,attention,pseudo_windef,,,,V_position,accept,above,"Weißt du vielleicht, was Isa bestellt hat? Ich hoffe, es war nichts Teures.","Weißt du vielleicht, was Isa bestellt hat? Ich hoffe, es nichts Teures war.",accept,*,17:01:19,17:01:35,16162,8
457,f21,attention,pseudo_windef,,,,V_position,accept,below,"Kannst du mir sagen, wen Kai am Samstag in die Oper begleitet hat? Ich hoffe, dass es eine nette Dame war.","Kannst du mir sagen, wen Kai am Samstag in die Oper begleitet hat? Ich hoffe, dass eine nette Dame es war.",accept,*,17:02:00,17:02:18,17825,10
457,f20,filler,pseudo_windef,,,,PO_position,accept,below,"Kannst du mir sagen, wen Kim mit dem Fall beauftragt hat? Ich hoffe, es ist jemand mit Erfahrung.","Kannst du mir sagen, wen Kim beauftragt hat mit dem Fall? Ich hoffe, es ist jemand mit Erfahrung.",accept,?,17:02:43,17:03:01,18316,12
457,f23,filler,pseudo_windef,,,,ADV_position,accept,below,"Weißt du vielleicht, wen Tim heute morgen verhaftet hat? Ich hoffe, es war kein Unschuldiger.","Weißt du vielleicht, wen Tim verhaftet hat heute morgen? Ich hoffe, es war kein Unschuldiger.",accept,?,17:03:17,17:03:23,5397,14
457,f37,filler,pseudo_COM,,,,REFL_position,accept,below,"Ich habe mitbekommen, dass Tim sich bei angelehnter Tür mit einem Kommilitonen ausgetauscht hat. Worüber genau, weiß ich aber nicht.","Ich habe mitbekommen, dass Tim bei angelehnter Tür mit einem Kommilitonen ausgetauscht sich hat. Worüber genau, weiß ich aber nicht.",accept,*,17:03:31,17:03:48,16983,16
457,f32,attention,unrelated,,,,SUBJ_position,accept,above,"Max hat versprochen, dass er sich von nun an in der Schule benimmt. Ich hoffe, dass er seine Unruhe in den Griff bekommt.","Max hat versprochen, dass er sich von nun an in der Schule benimmt. Ich hoffe, dass seine Unruhe in den Griff er bekommt.",accept,*,17:04:07,17:04:22,15261,18
457,f22,filler,pseudo_windef,,,,ADV_position,accept,above,"Weißt du vielleicht, wen Lea gerade angerufen hat? Ich hoffe, dass es keine teure Hotline war.","Weißt du vielleicht, wen Lea angerufen hat gerade? Ich hoffe, dass es keine teure Hotline war.",accept,?,17:04:44,17:04:52,7464,20
457,f27,filler,pseudo_COM,,,,ADV_position,accept,below,"Ich habe mitbekommen, dass Tim sich zusammen mit Ben auf verdächtige Art weggeschlichen hat. Warum er das getan hat, weiß ich aber nicht.","Ich habe mitbekommen, dass Tim zusammen mit Ben sich auf verdächtige Art weggeschlichen hat. Warum er das getan hat, weiß ich aber nicht.",accept,?,17:05:08,17:05:15,6884,22
457,f17,attention,pseudo_windef,,,,NEG_position,accept,above,"Kannst du mir sagen, wen Uwe gefeuert hat? Ich hoffe, es war nicht Ben.","Kannst du mir sagen, wen Uwe gefeuert hat? Ich hoffe, es nicht war Ben.",accept,*,17:05:22,17:05:42,19704,24
457,f07,control,related,,,,order_SUBJ_OBJfix,accept,below,"Isa hat erzählt, dass der Ermittler was auf den Kopf gestellt hat. Was es war, weiß ich aber nicht.","Isa hat erzählt, dass was der Ermittler auf den Kopf gestellt hat. Was es war, weiß ich aber nicht.",accept,*,17:05:42,17:05:52,10106,25
457,f47,filler,unrelated,,,,V_position,accept,above,"Ich habe mitbekommen, dass der Problemschüler die Lehrer erstaunt hat. Ich hoffe, dass er doch noch versetzt wird.","Ich habe mitbekommen, dass der Problemschüler erstaunt die Lehrer hat. Ich hoffe, dass er doch noch versetzt wird.",accept,*,17:06:02,17:06:11,8623,27
457,f28,filler,unrelated,,,,REFL_position,accept,below,"Eva hat erzählt, dass sie sich in der Mittagspause ganz plötzlich übergeben musste. Warum, weiß sie aber auch nicht.","Eva hat erzählt, dass sie in der Mittagspause ganz plötzlich übergeben musste sich. Warum, weiß sie aber auch nicht.",accept,*,17:06:33,17:06:43,9330,29
457,f33,filler,unrelated,,,,REFL_position,?,above,"Ich habe gehört, dass Uwe sich für einen Ausbildungsberuf entschieden hat. Für welchen genau, weiß ich aber nicht.","Ich habe gehört, dass sich Uwe für einen Ausbildungsberuf entschieden hat. Für welchen genau, weiß ich aber nicht.",accept,?,17:06:50,17:07:06,16578,31
457,f13,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Isa hat erzählt, dass sie die Vorbehalte missbilligt. Was genau vorgefallen ist, weiß ich aber nicht.","Isa hat erzählt, dass die Vorbehalte sie missbilligt. Was genau vorgefallen ist, weiß ich aber nicht.",accept,*,17:07:06,17:07:14,8288,32
457,f48,attention,unrelated,,,,V_position,accept,above,"Ich habe mitbekommen, dass der Clown die Zirkusbesucher gelangweilt hat. Ich hoffe, dass sie den Abend trotzdem genossen haben.","Ich habe mitbekommen, dass der Clown die Zirkusbesucher gelangweilt hat. Ich hoffe, dass sie den Abend genossen trotzdem haben.",accept,*,17:07:22,17:07:39,16927,34
457,f12,control,unrelated,,,,order_SUBJ_OBJ,accept,below,"Kim hat erzählt, dass sie ihren Chef verehrt. Ob das auf Gegenseitigkeit beruht, weiß ich aber nicht.","Kim hat erzählt, dass ihren Chef sie verehrt. Ob das auf Gegenseitigkeit beruht, weiß ich aber nicht.",accept,*,17:07:39,17:07:44,5141,35
457,f14,control,unrelated,,,,order_SUBJ_OBJ,accept,below,"Max hat erzählt, dass er Schwarzweißfilme liebt. Was er daran findet, weiß ich aber nicht.","Max hat erzählt, dass Schwarzweißfilme er liebt. Was er daran findet, weiß ich aber nicht.",accept,*,17:07:59,17:08:06,6540,37
457,f45,attention,unrelated,,,,SUBJ_position,accept,below,"Kai hat erzählt, dass der neue Mitarbeiter ihn anwidert. Wie lange er das noch aushält, weiß ich aber nicht.","Kai hat erzählt, dass der neue Mitarbeiter ihn anwidert. Wie lange das noch aushält er, weiß ich aber nicht.",accept,*,17:08:06,17:08:19,12896,38
457,f08,control,related,,,,order_SUBJ_OBJfix,accept,above,"Ich habe gehört, dass der Vorsitzende was zum Abschluss gebracht hat. Was es war, weiß ich aber nicht.","Ich habe gehört, dass was der Vorsitzende zum Abschluss gebracht hat. Was es war, weiß ich aber nicht.",accept,*,17:08:43,17:08:57,14408,40
457,f39,attention,unrelated,,,,V_position,accept,above,"Lea hat versprochen, dass sie sich bis morgen über die Finanzierungsmöglichkeiten informiert. Ich hoffe, dass wir einen Kredit bekommen.","Lea hat versprochen, dass sie sich bis morgen über die Finanzierungsmöglichkeiten informiert. Ich hoffe, dass wir bekommen einen Kredit.",accept,*,17:08:57,17:09:08,10502,41
457,f06,control,related,,,,order_SUBJ_OBJfix,accept,above,"Ich habe gehört, dass der Trödler was an den Mann gebracht hat. Was es war, weiß ich aber nicht.","Ich habe gehört, dass was der Trödler an den Mann gebracht hat. Was es war, weiß ich aber nicht.",accept,*,17:09:08,17:09:22,13958,42
457,f15,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Pia hat erzählt, dass sie Zugverspätungen hasst. Ob sie oft betroffen ist, weiß ich aber nicht.","Pia hat erzählt, dass Zugverspätungen sie hasst. Ob sie oft betroffen ist, weiß ich aber nicht.",accept,*,17:09:33,17:09:44,10758,44
457,f43,filler,unrelated,,,,ADV_position,accept,above,"Tim hat erzählt, dass ihn eine Meldung zutiefst schockiert hat. Welche genau, weiß ich aber nicht.","Tim hat erzählt, dass ihn zutiefst eine Meldung schockiert hat. Welche genau, weiß ich aber nicht.",accept,?,17:09:44,17:09:52,7579,45
457,f10,control,unrelated,,,,order_SUBJ_OBJ,accept,below,"Uwe hat erzählt, dass er Schlagerlieder verabscheut. Seit wann das so ist, weiß ich aber nicht.","Uwe hat erzählt, dass Schlagerlieder er verabscheut. Seit wann das so ist, weiß ich aber nicht.",accept,*,17:10:08,17:10:16,8594,47
457,f40,attention,unrelated,,,,SUBJ_position,accept,below,"Ich habe gehört, dass Tim sich in einen Mann verliebt hat. Wie er das seiner Frau beibringen will, weiß ich aber nicht.","Ich habe gehört, dass Tim sich in einen Mann verliebt hat. Wie das er seiner Frau beibringen will, weiß ich aber nicht.",accept,*,17:10:16,17:10:28,11753,48
457,f16,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Uwe hat erzählt, dass er die Vorkommnisse verurteilt. Was genau vorgefallen ist, weiß ich aber nicht.","Uwe hat erzählt, dass die Vorkommnisse er verurteilt. Was genau vorgefallen ist, weiß ich aber nicht.",accept,*,17:10:28,17:10:34,6052,49
457,f04,control,related,,,,order_SUBJ_OBJfix,accept,below,"Lea hat erzählt, dass der Student was zum Verkauf angeboten hat. Was es war, weiß ich aber nicht.","Lea hat erzählt, dass was der Student zum Verkauf angeboten hat. Was es war, weiß ich aber nicht.",accept,*,17:10:44,17:10:52,8320,51
457,f41,filler,unrelated,,,,PO_position,accept,above,"Tim hat erzählt, dass er Uwe mit seiner unkonventionellen Art beeindruckt hat. Was genau passiert ist, weiß ich aber nicht.","Tim hat erzählt, dass er mit seiner unkonventionellen Art Uwe beeindruckt hat. Was genau passiert ist, weiß ich aber nicht.",accept,?,17:10:52,17:11:14,21623,52
457,f02,control,related,,,,order_SUBJ_OBJfix,accept,above,"Pia hat erzählt, dass der Abteilungsleiter was in Aussicht gestellt hat. Was es war, weiß ich aber nicht.","Pia hat erzählt, dass was der Abteilungsleiter in Aussicht gestellt hat. Was es war, weiß ich aber nicht.",accept,*,17:11:21,17:11:31,9849,54
457,f42,attention,unrleated,,,,SUBJ_position,accept,above,"Uwe hat erzählt, dass ihn das Theaterstück auf angenehme Weise entzückt hat. Ich hoffe, dass er nun öfter mitkommt.","Uwe hat erzählt, dass ihn das Theaterstück auf angenehme Weise entzückt hat. Ich hoffe, dass nun er öfter mitkommt.",accept,*,17:11:31,17:11:42,11050,55
457,f11,control,unrelated,,,,order_SUBJ_OBJ,accept,below,"Ben hat erzählt, dass er seine Nachbarn beneidet. Warum genau, weiß ich aber nicht.","Ben hat erzählt, dass seine Nachbarn er beneidet. Warum genau, weiß ich aber nicht.",accept,*,17:11:42,17:11:46,4348,56
457,f09,control,unrelated,,,,order_SUBJ_OBJ,accept,above,"Lea hat erzählt, dass sie die Speisen genossen hat. Ob das stimmt, weiß ich aber nicht.","Lea hat erzählt, dass die Speisen sie genossen hat. Ob das stimmt, weiß ich aber nicht.",accept,*,17:12:02,17:12:24,21938,58
457,f24,attention,pseudo_windef,,,,V_position,accept,above,"Kannst du mir sagen, was Max zum Tatzeitpunkt gemacht hat? Ich hoffe, er hat ein gutes Alibi.","Kannst du mir sagen, was Max zum Tatzeitpunkt gemacht hat? Ich hoffe, er ein gutes Alibi hat.",accept,*,17:12:24,17:12:44,20756,59
457,f03,control,related,,,,order_SUBJ_OBJfix,accept,below,"Max hat erzählt, dass der Richter was zur Kenntnis genommen hat. Was es war, weiß ich aber nicht.","Max hat erzählt, dass was der Richter zur Kenntnis genommen hat. Was es war, weiß ich aber nicht.",accept,*,17:13:09,17:13:15,6091,61
457,f35,attention,pseudo_COM,,,,NEG_position,accept,above,"Ben hat erzählt, dass er sich auf heftige Weise mit Pia angelegt hat. Warum genau, weiß ich aber nicht.","Ben hat erzählt, dass er sich auf heftige Weise mit Pia angelegt hat. Warum genau, weiß ich nicht aber.",accept,*,17:13:15,17:13:34,18904,62
457,f46,filler,unrelated,,,,SUBJ_position,accept,above,"Ich habe mitbekommen, dass der Beschluss die Bürger aufgewühlt hat. Ich hoffe, dass sich die Gemüter schnell wieder beruhigen.","Ich habe mitbekommen, dass die Bürger der Beschluss aufgewühlt hat. Ich hoffe, dass sich die Gemüter schnell wieder beruhigen.",accept,?,17:13:47,17:14:05,18248,64
457,f01,control,related,,,,order_SUBJ_OBJfix,accept,below,"Ich habe gehört, dass der Geschäftsmann was in Anspruch genommen hat. Was es war, weiß ich aber nicht.","Ich habe gehört, dass was der Geschäftsmann in Anspruch genommen hat. Was es war, weiß ich aber nicht.",accept,*,17:14:19,17:14:26,6710,66
457,f29,filler,unrelated,,,,ADV_position,accept,above,"Ich habe mitbekommen, dass sich der Sprecher bei der Probe häufig geräuspert hat. Warum genau, weiß ich aber nicht.","Ich habe mitbekommen, dass sich bei der Probe der Sprecher häufig geräuspert hat. Warum genau, weiß ich aber nicht.",accept,?,17:14:26,17:14:50,24501,67
457,f05,control,related,,,,order_SUBJ_OBJfix,accept,above,"Ich habe gehört, dass der Politiker was unter Verschluss gehalten hat. Was es war, weiß ich aber nicht.","Ich habe gehört, dass was der Politiker unter Verschluss gehalten hat. Was es war, weiß ich aber nicht.",accept,*,17:15:11,17:15:17,5558,69
457,f38,filler,unrelated,,,,PO_position,accept,below,"Ich habe mitbekommen, dass Kai sich bei der Stadt beworben hat. Ob er gute Chancen hat, weiß ich aber nicht.","Ich habe mitbekommen, dass Kai bei der Stadt sich beworben hat. Ob er gute Chancen hat, weiß ich aber nicht.",accept,?,17:15:17,17:15:23,5993,70
